pt,sp,ib,hi,eo,es,vg,z ,cf,gx,sm,nk,tp,xp,ux,ty,fv,tu,cn,rx,oe,du,g ,ik,oat,jb,ed,er,l ,ba,xm,ym,cl,co,ng,qs,ho,xbw,w ,c ,s ,kw,sm,bo,ct,cc,kc,sb,lh,lc,hg,gc,si,pl,pa,o ,mw,rr,fc,la,ln,lx,ll,lp,jo,ec,cd,ad,jy,sf,bp,nv,se,no,br,ra,ru,pe,dx
,,IBQ15 Index,HIU15 Index,EOM12 Index,,,,CFK12 Index,,,,,,,,,,,,,,,,,,EDK16 Comdty,,L G9 Comdty,BAG9 Comdty,,,CLX06 Comdty,COG12 Comdty,NGX13 Comdty,QSF13 Comdty,HOZ09 Comdty,XBWM10 Comdty,W U15 Comdty,C H15 Comdty,S H00 Comdty,,SMZ94 Comdty,BOV94 Comdty,CTH16 Comdty,CCK16 Comdty,,SBV0 Comdty,,LCG09 Comdty,HGM12 Comdty,GCM98 Comdty,SIM98 Comdty,PLX12 Comdty,PAQ12 Comdty,O H16 Comdty,,,FCX07 Comdty,LAF21 Comdty,LNF1 Comdty,LXF1 Comdty,LLM1 Comdty,LPZ20 Comdty,JOK14 Comdty,,,,,,,,,,BRX17 Curncy,RAZ0 Curncy,,,
,,IBU15 Index,HIV15 Index,EON12 Index,,,,CFM12 Index,,,,,,,,,,,,,,,,,,EDM16 Comdty,,L H9 Comdty,BAH9 Comdty,,,CLZ06 Comdty,COH12 Comdty,NGZ13 Comdty,QSG13 Comdty,HOF10 Comdty,XBWN10 Comdty,W Z15 Comdty,C K15 Comdty,S K00 Comdty,,SMF95 Comdty,BOZ94 Comdty,CTK16 Comdty,CCN16 Comdty,,SBH1 Comdty,,LCJ09 Comdty,HGN12 Comdty,GCN98 Comdty,SIN98 Comdty,PLZ12 Comdty,PAU12 Comdty,O K16 Comdty,,,FCF08 Comdty,LAG21 Comdty,LNG1 Comdty,LXG1 Comdty,LLN1 Comdty,LPF21 Comdty,JON14 Comdty,,,,,,,,,,BRZ17 Curncy,RAH1 Curncy,,,
,,IBV15 Index,HIX15 Index,EOQ12 Index,,,,CFN12 Index,,,,,,,,,,,,,,,,,,EDN16 Comdty,,L J9 Comdty,BAJ9 Comdty,,,CLF07 Comdty,COJ12 Comdty,NGF14 Comdty,QSH13 Comdty,HOG10 Comdty,XBWQ10 Comdty,W H16 Comdty,C N15 Comdty,S N00 Comdty,,SMH95 Comdty,BOF95 Comdty,CTN16 Comdty,CCU16 Comdty,,SBK1 Comdty,,LCM09 Comdty,HGQ12 Comdty,GCQ98 Comdty,SIQ98 Comdty,PLF13 Comdty,PAV12 Comdty,O N16 Comdty,,,FCH08 Comdty,LAH21 Comdty,LNH1 Comdty,LXH1 Comdty,LLQ1 Comdty,LPG21 Comdty,JOU14 Comdty,,,,,,,,,,BRF18 Curncy,RAM1 Curncy,,,
,,IBX15 Index,HIZ15 Index,EOU12 Index,,,,CFQ12 Index,,,,,,,,,,,,,,,,,,EDQ16 Comdty,,L K9 Comdty,BAK9 Comdty,,,CLG07 Comdty,COK12 Comdty,NGG14 Comdty,QSJ13 Comdty,HOH10 Comdty,XBWU10 Comdty,W K16 Comdty,C U15 Comdty,S Q00 Comdty,,SMK95 Comdty,BOH95 Comdty,CTV16 Comdty,CCZ16 Comdty,,SBN1 Comdty,,LCQ09 Comdty,HGU12 Comdty,GCU98 Comdty,SIU98 Comdty,PLG13 Comdty,PAX12 Comdty,O U16 Comdty,,,FCJ08 Comdty,LAJ21 Comdty,LNJ1 Comdty,LXJ1 Comdty,LLU1 Comdty,LPH21 Comdty,JOX14 Comdty,,,,,,,,,,BRG18 Curncy,RAU1 Curncy,,,
,,IBZ15 Index,HIF16 Index,EOV12 Index,,,,CFU12 Index,,,,,,,,,,,,,,,,,,EDU16 Comdty,,L M9 Comdty,BAM9 Comdty,,,CLH07 Comdty,COM12 Comdty,NGH14 Comdty,QSK13 Comdty,HOJ10 Comdty,XBWV10 Comdty,W N16 Comdty,C Z15 Comdty,S U00 Comdty,,SMN95 Comdty,BOK95 Comdty,CTZ16 Comdty,CCH17 Comdty,,SBV1 Comdty,,LCV09 Comdty,HGV12 Comdty,GCV98 Comdty,SIV98 Comdty,PLH13 Comdty,PAZ12 Comdty,O Z16 Comdty,,,FCK08 Comdty,LAK21 Comdty,LNK1 Comdty,LXK1 Comdty,LLV1 Comdty,LPJ21 Comdty,JOF15 Comdty,,,,,,,,,,BRH18 Curncy,,,,
,,IBF16 Index,HIG16 Index,EOX12 Index,,,,CFV12 Index,,,,,,,,,,,,,,,,,,EDV16 Comdty,,L N9 Comdty,BAN9 Comdty,,,CLJ07 Comdty,CON12 Comdty,NGJ14 Comdty,QSM13 Comdty,HOK10 Comdty,XBWX10 Comdty,W U16 Comdty,C H16 Comdty,S X00 Comdty,,SMQ95 Comdty,BON95 Comdty,CTH17 Comdty,CCK17 Comdty,,SBH2 Comdty,,LCZ09 Comdty,HGX12 Comdty,GCX98 Comdty,SIX98 Comdty,PLJ13 Comdty,PAF13 Comdty,O H17 Comdty,,,FCQ08 Comdty,LAM21 Comdty,LNM1 Comdty,LXM1 Comdty,LLX1 Comdty,LPK21 Comdty,JOH15 Comdty,,,,,,,,,,BRJ18 Curncy,,,,
,,IBG16 Index,HIH16 Index,EOZ12 Index,,,,CFX12 Index,,,,,,,,,,,,,,,,,,EDX16 Comdty,,L Q9 Comdty,BAQ9 Comdty,,,CLK07 Comdty,COQ12 Comdty,NGK14 Comdty,QSN13 Comdty,HOM10 Comdty,XBWZ10 Comdty,W Z16 Comdty,C K16 Comdty,S F01 Comdty,,SMU95 Comdty,BOQ95 Comdty,CTK17 Comdty,CCN17 Comdty,,SBK2 Comdty,,LCG10 Comdty,HGZ12 Comdty,GCZ98 Comdty,SIZ98 Comdty,PLK13 Comdty,PAG13 Comdty,O K17 Comdty,,,FCU08 Comdty,LAN21 Comdty,LNN1 Comdty,LXN1 Comdty,LLZ1 Comdty,LPM21 Comdty,JOK15 Comdty,,,,,,,,,,BRK18 Curncy,,,,
,,IBH16 Index,HIJ16 Index,EOF13 Index,,,,CFZ12 Index,,,,,,,,,,,,,,,,,,EDZ16 Comdty,,L U9 Comdty,BAU9 Comdty,,,CLM07 Comdty,COU12 Comdty,NGM14 Comdty,QSQ13 Comdty,HON10 Comdty,XBWF11 Comdty,W H17 Comdty,C N16 Comdty,S H01 Comdty,,SMV95 Comdty,BOU95 Comdty,CTN17 Comdty,CCU17 Comdty,,SBN2 Comdty,,LCJ10 Comdty,HGF13 Comdty,GCF99 Comdty,SIF99 Comdty,PLM13 Comdty,PAH13 Comdty,O N17 Comdty,,,FCV08 Comdty,LAQ21 Comdty,LNQ1 Comdty,LXQ1 Comdty,LLF2 Comdty,LPN21 Comdty,JON15 Comdty,,,,,,,,,,BRM18 Curncy,,,,
,,IBJ16 Index,HIK16 Index,EOG13 Index,,,,CFF13 Index,,,,,,,,,,,,,,,,,,EDF17 Comdty,,L V9 Comdty,BAV9 Comdty,,,CLN07 Comdty,COV12 Comdty,NGN14 Comdty,QSU13 Comdty,HOQ10 Comdty,XBWG11 Comdty,W K17 Comdty,C U16 Comdty,S K01 Comdty,,SMZ95 Comdty,BOV95 Comdty,CTV17 Comdty,CCZ17 Comdty,,,,LCM10 Comdty,HGG13 Comdty,GCG99 Comdty,SIG99 Comdty,PLN13 Comdty,PAJ13 Comdty,O U17 Comdty,,,FCX08 Comdty,LAU21 Comdty,LNU1 Comdty,LXU1 Comdty,LLG2 Comdty,LPQ21 Comdty,JOU15 Comdty,,,,,,,,,,BRN18 Curncy,,,,
,,IBK16 Index,HIM16 Index,EOH13 Index,,,,CFG13 Index,,,,,,,,,,,,,,,,,,EDG17 Comdty,,L X9 Comdty,BAX9 Comdty,,,CLQ07 Comdty,COX12 Comdty,NGQ14 Comdty,QSV13 Comdty,HOU10 Comdty,XBWH11 Comdty,W N17 Comdty,C Z16 Comdty,S N01 Comdty,,SMF96 Comdty,BOZ95 Comdty,CTZ17 Comdty,CCH18 Comdty,,,,LCQ10 Comdty,HGH13 Comdty,GCH99 Comdty,SIH99 Comdty,PLQ13 Comdty,PAK13 Comdty,O Z17 Comdty,,,FCF09 Comdty,LAV21 Comdty,LNV1 Comdty,LXV1 Comdty,LLH2 Comdty,LPU21 Comdty,JOX15 Comdty,,,,,,,,,,BRQ18 Curncy,,,,
,,IBM16 Index,HIN16 Index,EOJ13 Index,,,,CFH13 Index,,,,,,,,,,,,,,,,,,EDH17 Comdty,,L Z9 Comdty,BAZ9 Comdty,,,CLU07 Comdty,COZ12 Comdty,NGU14 Comdty,QSX13 Comdty,HOV10 Comdty,XBWJ11 Comdty,W U17 Comdty,C H17 Comdty,S Q01 Comdty,,SMH96 Comdty,BOF96 Comdty,CTH18 Comdty,CCK18 Comdty,,,,LCV10 Comdty,HGJ13 Comdty,GCJ99 Comdty,SIJ99 Comdty,PLU13 Comdty,PAM13 Comdty,O H18 Comdty,,,FCH09 Comdty,LAX21 Comdty,LNX1 Comdty,LXX1 Comdty,LLJ2 Comdty,LPV21 Comdty,JOF16 Comdty,,,,,,,,,,BRU18 Curncy,,,,
,,IBN16 Index,HIQ16 Index,EOK13 Index,,,,CFJ13 Index,,,,,,,,,,,,,,,,,,EDJ17 Comdty,,L H0 Comdty,BAH0 Comdty,,,CLV07 Comdty,COF13 Comdty,NGV14 Comdty,QSZ13 Comdty,HOX10 Comdty,XBWK11 Comdty,W Z17 Comdty,C K17 Comdty,S U01 Comdty,,SMK96 Comdty,BOH96 Comdty,CTK18 Comdty,CCN18 Comdty,,,,LCZ10 Comdty,HGK13 Comdty,GCK99 Comdty,SIK99 Comdty,PLV13 Comdty,PAN13 Comdty,O K18 Comdty,,,FCJ09 Comdty,LAZ21 Comdty,LNZ1 Comdty,LXZ1 Comdty,LLK2 Comdty,LPX21 Comdty,JOH16 Comdty,,,,,,,,,,BRV18 Curncy,,,,
,,IBQ16 Index,HIU16 Index,EOM13 Index,,,,CFK13 Index,,,,,,,,,,,,,,,,,,EDK17 Comdty,,L M0 Comdty,BAM0 Comdty,,,CLX07 Comdty,COG13 Comdty,NGX14 Comdty,QSF14 Comdty,HOZ10 Comdty,XBWM11 Comdty,W H18 Comdty,C N17 Comdty,S X01 Comdty,,SMN96 Comdty,BOK96 Comdty,CTN18 Comdty,CCU18 Comdty,,,,LCG11 Comdty,HGM13 Comdty,GCM99 Comdty,SIM99 Comdty,PLX13 Comdty,PAQ13 Comdty,O N18 Comdty,,,FCK09 Comdty,LAF22 Comdty,LNF2 Comdty,LXF2 Comdty,LLM2 Comdty,LPZ21 Comdty,JOK16 Comdty,,,,,,,,,,BRX8 Curncy,,,,
,,IBU16 Index,HIV16 Index,EON13 Index,,,,CFM13 Index,,,,,,,,,,,,,,,,,,EDM17 Comdty,,L U0 Comdty,BAU0 Comdty,,,CLZ07 Comdty,COH13 Comdty,NGZ14 Comdty,QSG14 Comdty,HOF11 Comdty,XBWN11 Comdty,W K18 Comdty,C U17 Comdty,S F02 Comdty,,SMQ96 Comdty,BON96 Comdty,CTV18 Comdty,CCZ8 Comdty,,,,LCJ11 Comdty,HGN13 Comdty,GCN99 Comdty,SIN99 Comdty,PLZ13 Comdty,PAU13 Comdty,O U18 Comdty,,,FCQ09 Comdty,LAG22 Comdty,LNG2 Comdty,LXG2 Comdty,LLN2 Comdty,LPF22 Comdty,JON16 Comdty,,,,,,,,,,BRZ8 Curncy,,,,
,,IBV16 Index,HIX16 Index,EOQ13 Index,,,,CFN13 Index,,,,,,,,,,,,,,,,,,EDN17 Comdty,,L Z0 Comdty,BAZ0 Comdty,,,CLF08 Comdty,COJ13 Comdty,NGF15 Comdty,QSH14 Comdty,HOG11 Comdty,XBWQ11 Comdty,W N18 Comdty,C Z17 Comdty,S H02 Comdty,,SMU96 Comdty,BOQ96 Comdty,CTZ8 Comdty,CCH9 Comdty,,,,LCM11 Comdty,HGQ13 Comdty,GCQ99 Comdty,SIQ99 Comdty,PLF14 Comdty,PAV13 Comdty,O Z8 Comdty,,,FCU09 Comdty,LAH22 Comdty,LNH2 Comdty,LXH2 Comdty,LLQ2 Comdty,LPG22 Comdty,JOU16 Comdty,,,,,,,,,,BRF9 Curncy,,,,
,,IBX16 Index,HIZ16 Index,EOU13 Index,,,,CFQ13 Index,,,,,,,,,,,,,,,,,,EDQ17 Comdty,,L H1 Comdty,BAH1 Comdty,,,CLG08 Comdty,COK13 Comdty,NGG15 Comdty,QSJ14 Comdty,HOH11 Comdty,XBWU11 Comdty,W U18 Comdty,C H18 Comdty,S K02 Comdty,,SMV96 Comdty,BOU96 Comdty,CTH9 Comdty,CCK9 Comdty,,,,LCQ11 Comdty,HGU13 Comdty,GCU99 Comdty,SIU99 Comdty,PLG14 Comdty,PAX13 Comdty,O H9 Comdty,,,FCV09 Comdty,LAJ22 Comdty,LNJ2 Comdty,LXJ2 Comdty,LLU2 Comdty,LPH22 Comdty,JOX16 Comdty,,,,,,,,,,BRG9 Curncy,,,,
,,IBZ16 Index,HIF17 Index,EOV13 Index,,,,CFU13 Index,,,,,,,,,,,,,,,,,,EDU17 Comdty,,L M1 Comdty,BAM1 Comdty,,,CLH08 Comdty,COM13 Comdty,NGH15 Comdty,QSK14 Comdty,HOJ11 Comdty,XBWV11 Comdty,W Z8 Comdty,C K18 Comdty,S N02 Comdty,,SMZ96 Comdty,BOV96 Comdty,CTK9 Comdty,CCN9 Comdty,,,,LCV11 Comdty,HGV13 Comdty,GCV99 Comdty,SIV99 Comdty,PLH14 Comdty,PAZ13 Comdty,O K9 Comdty,,,FCX09 Comdty,LAK22 Comdty,LNK2 Comdty,LXK2 Comdty,LLV2 Comdty,LPJ22 Comdty,JOF17 Comdty,,,,,,,,,,BRH9 Curncy,,,,
,,IBF17 Index,HIG17 Index,EOX13 Index,,,,CFV13 Index,,,,,,,,,,,,,,,,,,EDV17 Comdty,,L U1 Comdty,BAU1 Comdty,,,CLJ08 Comdty,CON13 Comdty,NGJ15 Comdty,QSM14 Comdty,HOK11 Comdty,XBWX11 Comdty,W H9 Comdty,C N18 Comdty,S Q02 Comdty,,SMF97 Comdty,BOZ96 Comdty,CTN9 Comdty,CCU9 Comdty,,,,LCZ11 Comdty,HGX13 Comdty,GCX99 Comdty,SIX99 Comdty,PLJ14 Comdty,PAF14 Comdty,O N9 Comdty,,,FCF10 Comdty,LAM22 Comdty,LNM2 Comdty,LXM2 Comdty,LLX2 Comdty,LPK22 Comdty,JOH17 Comdty,,,,,,,,,,BRJ9 Curncy,,,,
,,IBG17 Index,HIH17 Index,EOZ13 Index,,,,CFX13 Index,,,,,,,,,,,,,,,,,,EDX17 Comdty,,L Z1 Comdty,BAZ1 Comdty,,,CLK08 Comdty,COQ13 Comdty,NGK15 Comdty,QSN14 Comdty,HOM11 Comdty,XBWZ11 Comdty,W K9 Comdty,C U18 Comdty,S U02 Comdty,,SMH97 Comdty,BOF97 Comdty,CTV9 Comdty,CCZ9 Comdty,,,,LCG12 Comdty,HGZ13 Comdty,GCZ99 Comdty,SIZ99 Comdty,PLK14 Comdty,PAG14 Comdty,O U9 Comdty,,,FCH10 Comdty,LAN22 Comdty,LNN2 Comdty,LXN2 Comdty,LLZ2 Comdty,LPM22 Comdty,JOK17 Comdty,,,,,,,,,,BRK9 Curncy,,,,
,,IBH17 Index,HIJ17 Index,EOF14 Index,,,,CFZ13 Index,,,,,,,,,,,,,,,,,,EDZ17 Comdty,,L H2 Comdty,BAH2 Comdty,,,CLM08 Comdty,COU13 Comdty,NGM15 Comdty,QSQ14 Comdty,HON11 Comdty,XBWF12 Comdty,W N9 Comdty,C Z8 Comdty,S X02 Comdty,,SMK97 Comdty,BOH97 Comdty,CTZ9 Comdty,CCH0 Comdty,,,,LCJ12 Comdty,HGF14 Comdty,GCF00 Comdty,SIF00 Comdty,PLM14 Comdty,PAH14 Comdty,O Z9 Comdty,,,FCJ10 Comdty,LAQ22 Comdty,LNQ2 Comdty,LXQ2 Comdty,LLF3 Comdty,LPN22 Comdty,JON17 Comdty,,,,,,,,,,BRM9 Curncy,,,,
,,IBJ17 Index,HIK17 Index,EOG14 Index,,,,CFF14 Index,,,,,,,,,,,,,,,,,,EDF18 Comdty,,L M2 Comdty,BAM2 Comdty,,,CLN08 Comdty,COV13 Comdty,NGN15 Comdty,QSU14 Comdty,HOQ11 Comdty,XBWG12 Comdty,W U9 Comdty,C H9 Comdty,S F03 Comdty,,SMN97 Comdty,BOK97 Comdty,CTH0 Comdty,CCK0 Comdty,,,,LCM12 Comdty,HGG14 Comdty,GCG00 Comdty,SIG00 Comdty,PLN14 Comdty,PAJ14 Comdty,O H0 Comdty,,,FCK10 Comdty,LAU22 Comdty,LNU2 Comdty,LXU2 Comdty,LLG3 Comdty,LPQ22 Comdty,JOU17 Comdty,,,,,,,,,,BRN9 Curncy,,,,
,,IBK17 Index,HIM17 Index,EOH14 Index,,,,CFG14 Index,,,,,,,,,,,,,,,,,,EDG18 Comdty,,L U2 Comdty,BAU2 Comdty,,,CLQ08 Comdty,COX13 Comdty,NGQ15 Comdty,QSV14 Comdty,HOU11 Comdty,XBWH12 Comdty,W Z9 Comdty,C K9 Comdty,S H03 Comdty,,SMQ97 Comdty,BON97 Comdty,CTK0 Comdty,CCN0 Comdty,,,,LCQ12 Comdty,HGH14 Comdty,GCH00 Comdty,SIH00 Comdty,PLQ14 Comdty,PAK14 Comdty,O K0 Comdty,,,FCQ10 Comdty,LAV22 Comdty,LNV2 Comdty,LXV2 Comdty,LLH3 Comdty,LPU22 Comdty,JOX17 Comdty,,,,,,,,,,BRQ9 Curncy,,,,
,,IBM17 Index,HIN17 Index,EOJ14 Index,,,,CFH14 Index,,,,,,,,,,,,,,,,,,EDH18 Comdty,,L Z2 Comdty,,,,CLU08 Comdty,COZ13 Comdty,NGU15 Comdty,QSX14 Comdty,HOV11 Comdty,XBWJ12 Comdty,W H0 Comdty,C N9 Comdty,S K03 Comdty,,SMU97 Comdty,BOQ97 Comdty,CTN0 Comdty,CCU0 Comdty,,,,LCV12 Comdty,HGJ14 Comdty,GCJ00 Comdty,SIJ00 Comdty,PLU14 Comdty,PAM14 Comdty,O N0 Comdty,,,FCU10 Comdty,LAX22 Comdty,LNX2 Comdty,LXX2 Comdty,LLJ3 Comdty,LPV22 Comdty,JOF18 Comdty,,,,,,,,,,BRU9 Curncy,,,,
,,IBN17 Index,HIQ17 Index,EOK14 Index,,,,CFJ14 Index,,,,,,,,,,,,,,,,,,EDJ18 Comdty,,L H3 Comdty,,,,CLV08 Comdty,COF14 Comdty,NGV15 Comdty,QSZ14 Comdty,HOX11 Comdty,XBWK12 Comdty,W K0 Comdty,C U9 Comdty,S N03 Comdty,,SMV97 Comdty,BOU97 Comdty,CTV0 Comdty,CCZ0 Comdty,,,,LCZ12 Comdty,HGK14 Comdty,GCK00 Comdty,SIK00 Comdty,PLV14 Comdty,PAN14 Comdty,O U0 Comdty,,,FCV10 Comdty,LAZ22 Comdty,LNZ2 Comdty,LXZ2 Comdty,LLK3 Comdty,LPX22 Comdty,JOH18 Comdty,,,,,,,,,,BRV9 Curncy,,,,
,,IBQ17 Index,HIU17 Index,EOM14 Index,,,,CFK14 Index,,,,,,,,,,,,,,,,,,EDK18 Comdty,,L M3 Comdty,,,,CLX08 Comdty,COG14 Comdty,NGX15 Comdty,QSF15 Comdty,HOZ11 Comdty,XBWM12 Comdty,W N0 Comdty,C Z9 Comdty,S Q03 Comdty,,SMZ97 Comdty,BOV97 Comdty,CTZ0 Comdty,CCH1 Comdty,,,,LCG13 Comdty,HGM14 Comdty,GCM00 Comdty,SIM00 Comdty,PLX14 Comdty,PAQ14 Comdty,O Z0 Comdty,,,FCX10 Comdty,LAF23 Comdty,LNF3 Comdty,LXF3 Comdty,LLM3 Comdty,LPZ22 Comdty,JOK18 Comdty,,,,,,,,,,BRX9 Curncy,,,,
,,IBU17 Index,HIV17 Index,EON14 Index,,,,CFM14 Index,,,,,,,,,,,,,,,,,,EDM18 Comdty,,L U3 Comdty,,,,CLZ08 Comdty,COH14 Comdty,NGZ15 Comdty,QSG15 Comdty,HOF12 Comdty,XBWN12 Comdty,W U0 Comdty,C H0 Comdty,S U03 Comdty,,SMF98 Comdty,BOZ97 Comdty,CTH1 Comdty,CCK1 Comdty,,,,LCJ13 Comdty,HGN14 Comdty,GCN00 Comdty,SIN00 Comdty,PLZ14 Comdty,PAU14 Comdty,O H1 Comdty,,,FCF11 Comdty,LAG23 Comdty,LNG3 Comdty,LXG3 Comdty,LLN3 Comdty,LPF23 Comdty,JON18 Comdty,,,,,,,,,,BRZ9 Curncy,,,,
,,IBV17 Index,HIX17 Index,EOQ14 Index,,,,CFN14 Index,,,,,,,,,,,,,,,,,,EDN18 Comdty,,L Z3 Comdty,,,,CLF09 Comdty,COJ14 Comdty,NGF16 Comdty,QSH15 Comdty,HOG12 Comdty,XBWQ12 Comdty,W Z0 Comdty,C K0 Comdty,S X03 Comdty,,SMH98 Comdty,BOF98 Comdty,CTK1 Comdty,CCN1 Comdty,,,,LCM13 Comdty,HGQ14 Comdty,GCQ00 Comdty,SIQ00 Comdty,PLF15 Comdty,PAV14 Comdty,O K1 Comdty,,,FCH11 Comdty,LAH23 Comdty,LNH3 Comdty,LXH3 Comdty,LLQ3 Comdty,LPG23 Comdty,JOU18 Comdty,,,,,,,,,,BRF0 Curncy,,,,
,,IBX17 Index,HIZ17 Index,EOU14 Index,,,,CFQ14 Index,,,,,,,,,,,,,,,,,,EDQ18 Comdty,,L H4 Comdty,,,,CLG09 Comdty,COK14 Comdty,NGG16 Comdty,QSJ15 Comdty,HOH12 Comdty,XBWU12 Comdty,W H1 Comdty,C N0 Comdty,S F04 Comdty,,SMK98 Comdty,BOH98 Comdty,CTN1 Comdty,CCU1 Comdty,,,,LCQ13 Comdty,HGU14 Comdty,GCU00 Comdty,SIU00 Comdty,PLG15 Comdty,PAX14 Comdty,O N1 Comdty,,,FCJ11 Comdty,LAJ23 Comdty,LNJ3 Comdty,LXJ3 Comdty,LLU3 Comdty,LPH23 Comdty,JOX8 Comdty,,,,,,,,,,BRG0 Curncy,,,,
,,IBZ17 Index,HIF18 Index,EOV14 Index,,,,CFU14 Index,,,,,,,,,,,,,,,,,,EDU18 Comdty,,L M4 Comdty,,,,CLH09 Comdty,COM14 Comdty,NGH16 Comdty,QSK15 Comdty,HOJ12 Comdty,XBWV12 Comdty,W K1 Comdty,C U0 Comdty,S H04 Comdty,,SMN98 Comdty,BOK98 Comdty,CTV1 Comdty,,,,,LCV13 Comdty,HGV14 Comdty,GCV00 Comdty,SIV00 Comdty,PLH15 Comdty,PAZ14 Comdty,O U1 Comdty,,,FCK11 Comdty,LAK23 Comdty,LNK3 Comdty,LXK3 Comdty,LLV3 Comdty,LPJ23 Comdty,JOF9 Comdty,,,,,,,,,,BRH0 Curncy,,,,
,,IBF18 Index,HIG18 Index,EOX14 Index,,,,CFV14 Index,,,,,,,,,,,,,,,,,,EDV18 Comdty,,L U4 Comdty,,,,CLJ09 Comdty,CON14 Comdty,NGJ16 Comdty,QSM15 Comdty,HOK12 Comdty,XBWX12 Comdty,W N1 Comdty,C Z0 Comdty,S K04 Comdty,,SMQ98 Comdty,BON98 Comdty,CTZ1 Comdty,,,,,LCZ13 Comdty,HGX14 Comdty,GCX00 Comdty,SIX00 Comdty,PLJ15 Comdty,PAF15 Comdty,O Z1 Comdty,,,FCQ11 Comdty,LAM23 Comdty,LNM3 Comdty,LXM3 Comdty,LLX3 Comdty,LPK23 Comdty,JOH9 Comdty,,,,,,,,,,BRJ0 Curncy,,,,
,,IBG18 Index,HIH18 Index,EOZ14 Index,,,,CFX14 Index,,,,,,,,,,,,,,,,,,EDX8 Comdty,,L Z4 Comdty,,,,CLK09 Comdty,COQ14 Comdty,NGK16 Comdty,QSN15 Comdty,HOM12 Comdty,XBWZ12 Comdty,W U1 Comdty,C H1 Comdty,S N04 Comdty,,SMU98 Comdty,BOQ98 Comdty,CTH2 Comdty,,,,,LCG14 Comdty,HGZ14 Comdty,GCZ00 Comdty,SIZ00 Comdty,PLK15 Comdty,PAG15 Comdty,O H2 Comdty,,,FCU11 Comdty,LAN23 Comdty,LNN3 Comdty,LXN3 Comdty,LLZ3 Comdty,LPM23 Comdty,JOK9 Comdty,,,,,,,,,,BRK0 Curncy,,,,
,,IBH18 Index,HIJ18 Index,EOF15 Index,,,,CFZ14 Index,,,,,,,,,,,,,,,,,,EDZ18 Comdty,,L H5 Comdty,,,,CLM09 Comdty,COU14 Comdty,NGM16 Comdty,QSQ15 Comdty,HON12 Comdty,XBWF13 Comdty,W Z1 Comdty,C K1 Comdty,S Q04 Comdty,,SMV98 Comdty,BOU98 Comdty,CTK2 Comdty,,,,,LCJ14 Comdty,HGF15 Comdty,GCF01 Comdty,SIF01 Comdty,PLM15 Comdty,PAH15 Comdty,O K2 Comdty,,,FCV11 Comdty,LAQ23 Comdty,LNQ3 Comdty,LXQ3 Comdty,LLF4 Comdty,LPN23 Comdty,JON9 Comdty,,,,,,,,,,BRM0 Curncy,,,,
,,IBJ18 Index,HIK18 Index,EOG15 Index,,,,CFF15 Index,,,,,,,,,,,,,,,,,,EDF9 Comdty,,L M5 Comdty,,,,CLN09 Comdty,COV14 Comdty,NGN16 Comdty,QSU15 Comdty,HOQ12 Comdty,XBWG13 Comdty,W H2 Comdty,C N1 Comdty,S U04 Comdty,,SMZ98 Comdty,BOV98 Comdty,CTN2 Comdty,,,,,LCM14 Comdty,HGG15 Comdty,GCG01 Comdty,SIG01 Comdty,PLN15 Comdty,PAJ15 Comdty,O N2 Comdty,,,FCX11 Comdty,LAU23 Comdty,LNU3 Comdty,LXU3 Comdty,LLG4 Comdty,LPQ23 Comdty,JOU9 Comdty,,,,,,,,,,BRN0 Curncy,,,,
,,IBK18 Index,HIM18 Index,EOH15 Index,,,,CFG15 Index,,,,,,,,,,,,,,,,,,EDG9 Comdty,,L U5 Comdty,,,,CLQ09 Comdty,COX14 Comdty,NGQ16 Comdty,QSV15 Comdty,HOU12 Comdty,XBWH13 Comdty,W K2 Comdty,C U1 Comdty,S X04 Comdty,,SMF99 Comdty,BOZ98 Comdty,,,,,,LCQ14 Comdty,HGH15 Comdty,GCH01 Comdty,SIH01 Comdty,PLQ15 Comdty,PAK15 Comdty,O U2 Comdty,,,FCF12 Comdty,LAV23 Comdty,LNV3 Comdty,LXV3 Comdty,LLH4 Comdty,LPU23 Comdty,JOX9 Comdty,,,,,,,,,,BRQ0 Curncy,,,,
,,IBM18 Index,HIN18 Index,EOJ15 Index,,,,CFH15 Index,,,,,,,,,,,,,,,,,,EDH19 Comdty,,,,,,CLU09 Comdty,COZ14 Comdty,NGU16 Comdty,QSX15 Comdty,HOV12 Comdty,XBWJ13 Comdty,W N2 Comdty,C Z1 Comdty,S F05 Comdty,,SMH99 Comdty,BOF99 Comdty,,,,,,LCV14 Comdty,HGJ15 Comdty,GCJ01 Comdty,SIJ01 Comdty,PLU15 Comdty,PAM15 Comdty,,,,FCH12 Comdty,LAX23 Comdty,LNX3 Comdty,LXX3 Comdty,LLJ4 Comdty,LPV23 Comdty,JOF0 Comdty,,,,,,,,,,BRU0 Curncy,,,,
